rms,mav,var,peak,zcr,wl,mad,user_id,window_id,rep_start
0.006896631613855459,0.00572347718622809,4.756244377556239e-05,0.016297688848921865,0.388,1.7545287380104704,0.005723740560233569,user_01,1774700603,250
0.008511155218668312,0.007077976089595101,7.243861069027176e-05,0.021492835884413333,0.508,2.559758739929228,0.007077976089595101,user_01,1774700603,375
0.011392298326966026,0.009820907682942227,0.0001297738622433082,0.02459950684308035,0.512,3.562413217079408,0.009822554900409616,user_01,1774700603,500
0.014261590113021163,0.012392572384447494,0.00020339293115721708,0.0324493197215905,0.516,4.555166915040477,0.012392387367233621,user_01,1774700603,625
0.015422070515950901,0.013381951326228759,0.00023781922906127584,0.0324493197215905,0.512,4.913144219811278,0.013376668939681558,user_01,1774700603,750
0.01504988501605029,0.013098467300077568,0.00022649841951289222,0.03018540607516977,0.516,4.7942846529623875,0.013097652070770913,user_01,1774700603,875
0.014579954401500218,0.012630224837056466,0.00021256085054692714,0.03018540607516977,0.512,4.6177802990371,0.012637155097391464,user_01,1774700603,1000
0.01413853475937447,0.012210980253706998,0.0001998955915117146,0.03033212004899752,0.516,4.500545915331513,0.01221382118747968,user_01,1774700603,1125
0.01380053594011657,0.01195601199521269,0.00019044615972701152,0.03033212004899752,0.512,4.360960602621271,0.011952295543692721,user_01,1774700603,1250
0.01294786382445301,0.01117484258560101,0.00016764717573409447,0.027476756464726464,0.516,4.139196978402364,0.011174798680429143,user_01,1774700603,1375
0.011529211775780292,0.009853231087446103,0.0001329203296093218,0.02565409406461334,0.512,3.6864333110465592,0.009854014035551724,user_01,1774700603,1500
0.010150264861481628,0.00859459863982248,0.00010302711136939481,0.022274087380575357,0.516,3.2374713077483204,0.008593270688063894,user_01,1774700603,1625
0.009096578432156449,0.007750921575230013,8.274739291299363e-05,0.02213346076077299,0.512,2.8715890989662256,0.007749879524647517,user_01,1774700603,1750
0.008426541877075281,0.007152713534378265,7.10028868300949e-05,0.017744255000423575,0.516,2.669135311992415,0.007155289923504797,user_01,1774700603,1875
0.007425835729937276,0.006266442488677907,5.514094761379915e-05,0.017744255000423575,0.512,2.3503037746181095,0.006269420763926309,user_01,1774700603,2000
0.00595337722113117,0.005007067582556776,3.543701563865105e-05,0.015829653927230403,0.516,1.8713817517722675,0.005002306052927768,user_01,1774700603,2125
0.0046629873083434865,0.003826559663816809,2.1741269425551677e-05,0.01091294720896004,0.504,1.4407505377150969,0.003825812408620432,user_01,1774700603,2250
0.00406906519513144,0.0033479400742232215,1.65564850189368e-05,0.011820581763439614,0.5,1.226039744275102,0.0033473398349429646,user_01,1774700603,2375
0.003590645162094095,0.0029246472930017334,1.2891802557408564e-05,0.011820581763439614,0.5,1.0610255545702758,0.002923915343103972,user_01,1774700603,2500
0.002661160456934341,0.002041704621402448,7.081600323171788e-06,0.009037748289361491,0.492,0.7496289048982668,0.002041281719422902,user_01,1774700603,2625
0.0019170162701214158,0.0014943213448060427,3.6748065346226367e-06,0.006605174553453276,0.472,0.5143269175389675,0.0014933585313035593,user_01,1774700603,2750
0.09955050557912913,0.04316206600050489,0.00991030111589582,0.8215398424671629,0.088,3.25575744966771,0.04316061884870141,user_01,1774700604,0
0.008331231003725252,0.006954161045230666,6.932076976469854e-05,0.020613468385478256,0.236,1.2416110875688764,0.006951012301362728,user_01,1774700604,125
0.0061892425519449925,0.005031145736303725,3.830535396028013e-05,0.018599131349208056,0.444,1.5553110055996597,0.005030553648412644,user_01,1774700604,250
0.0075646774921234415,0.0061930901606807535,5.7223004339965024e-05,0.019856967597932845,0.528,2.309686046622139,0.006193381166744244,user_01,1774700604,375
0.00883914995062741,0.00754243903783749,7.81282558863802e-05,0.019856967597932845,0.536,2.871916961035211,0.007541938363886371,user_01,1774700604,500
0.01135698803115124,0.00957679771031553,0.0001289796964886311,0.025766434949852604,0.536,3.6497413178760607,0.009578336879484346,user_01,1774700604,625
0.012474534086384902,0.010782754973579911,0.00015561332947191134,0.025766434949852604,0.536,4.1297706523196,0.010783998535350392,user_01,1774700604,750
0.013628442495941901,0.011689153542562973,0.00018572805056612428,0.030480004736268728,0.536,4.452428820676204,0.011687234397892862,user_01,1774700604,875
0.0136602205909639,0.0117803909044192,0.00018659571609500213,0.030480004736268728,0.536,4.460048983852485,0.011779775866271863,user_01,1774700604,1000
0.013102519613430792,0.011313810899778298,0.000171675601236913,0.030011347003289415,0.536,4.302952135731158,0.011313483394424211,user_01,1774700604,1125
0.012889354762406378,0.011054190377732222,0.00016613504428931043,0.030011347003289415,0.536,4.196736014828643,0.01105386173373709,user_01,1774700604,1250
0.012252593305182056,0.010555794919693148,0.00015012589212562178,0.02622639901445384,0.532,3.9946455794788944,0.01055589308740935,user_01,1774700604,1375
0.012045895649750353,0.01036992688819976,0.0001450993675197566,0.029311812916211547,0.536,3.898572462934402,0.010367323971399585,user_01,1774700604,1500
0.01095022701410856,0.009466234587917477,0.00011990707798520825,0.029311812916211547,0.536,3.597256239137155,0.009466552047959022,user_01,1774700604,1625
0.009939256132285374,0.008415366351780144,9.878560849109975e-05,0.022165414846652833,0.536,3.238352197593877,0.008414460693538527,user_01,1774700604,1750
0.008760887771522128,0.007436095983353937,7.675260557246361e-05,0.021228850985550676,0.536,2.8511880771298355,0.007436470866031634,user_01,1774700604,1875
0.008158757884202804,0.006817050011869599,6.656510788530583e-05,0.021228850985550676,0.532,2.5794115457405846,0.006817050011869599,user_01,1774700604,2000
0.007073360165868349,0.006041708981794188,5.0028916780208236e-05,0.016599635345002306,0.536,2.2532913126397984,0.006040287651646161,user_01,1774700604,2125
0.006527522509493428,0.00549224213091183,4.260537286264695e-05,0.016599635345002306,0.544,2.0221890785592826,0.005494463183993194,user_01,1774700604,2250
0.005178541744888186,0.004402848261150432,2.681718248069381e-05,0.01302869386334731,0.544,1.6223667411133211,0.004402424708828712,user_01,1774700604,2375
0.0044326075704720505,0.0037139231945055987,1.96479364738539e-05,0.012006533093203063,0.528,1.3537748817455846,0.0037135119603995863,user_01,1774700604,2500
0.003755010117588593,0.003053114408363963,1.4098123926365397e-05,0.009999016765651247,0.536,1.122871270865364,0.003056064101462398,user_01,1774700604,2625
0.003537620592549242,0.0028270426068289483,1.2514759407552912e-05,0.011687482640796512,0.528,1.0317348340027135,0.0028270390551337616,user_01,1774700604,2750
0.09966595672664794,0.04311430798726057,0.009933295647869813,0.8211074103200282,0.096,3.2130100346478327,0.04311157720988303,user_01,1774700605,0
0.007845218510505642,0.006529157022155211,6.146114178564049e-05,0.01958467983399853,0.172,0.910823181287413,0.006526486715294883,user_01,1774700605,125
0.005419686747466538,0.0045427076720081895,2.9369020349530173e-05,0.013226456838732383,0.316,1.149874359450501,0.004543212629266371,user_01,1774700605,250
0.005741496760036917,0.004805948381144061,3.295248319468063e-05,0.013645672145411061,0.46,1.6168169227249978,0.004802998725542529,user_01,1774700605,375
0.007272985704561562,0.006063005316106125,5.28958854145376e-05,0.019821679040494432,0.508,2.1948405760222274,0.006062504385901123,user_01,1774700605,500
0.008869331339970104,0.007519298850605109,7.866370296583633e-05,0.02003642541510381,0.512,2.7247106954460323,0.007519883552066478,user_01,1774700605,625
0.010660347321378858,0.009102635434659142,0.00011364292800060275,0.024928545109615965,0.508,3.295700482534528,0.009102354614235225,user_01,1774700605,750
0.012428064581989199,0.01071949374549202,0.0001544567816867703,0.0276035924168892,0.508,3.8686570600941517,0.01071958177355455,user_01,1774700605,875
0.013380119460530868,0.011602785665667104,0.0001790259426297679,0.029574846258626226,0.508,4.1464951547309274,0.011604412514552017,user_01,1774700605,1000
0.013638629233198602,0.011697156176300932,0.00018601097189893513,0.030304436093365004,0.508,4.216622219506268,0.011698562141719762,user_01,1774700605,1125
0.013506024586923075,0.011500194052903652,0.00018241146050886287,0.030304436093365004,0.508,4.175185548842207,0.011501884057655913,user_01,1774700605,1250
0.013125061819558831,0.011241455277743959,0.00017226667663358065,0.0286293707046961,0.508,4.051429791548861,0.011242411213859245,user_01,1774700605,1375
0.012432964002079973,0.010704442185515802,0.00015457810625059854,0.0286293707046961,0.508,3.842874027481731,0.010704442185515802,user_01,1774700605,1500
0.011276367603736737,0.009673525843910853,0.00012715592076335797,0.028608218330998796,0.508,3.4696914517990223,0.009674086423108946,user_01,1774700605,1625
0.009918589391506246,0.008411512521129228,9.837841482725485e-05,0.022658237119482214,0.508,3.0631482571780912,0.008411472648023532,user_01,1774700605,1750
0.008640169238623622,0.007262640918116667,7.465015238670967e-05,0.019134213793842128,0.508,2.6726061554577294,0.007260692755762758,user_01,1774700605,1875
0.007523199731603634,0.006318510070812351,5.659843556995112e-05,0.017136742675560725,0.508,2.313016844576882,0.006318986775460223,user_01,1774700605,2000
0.006335639627404484,0.005351523018448912,4.0139154104169336e-05,0.01644638538311682,0.508,1.9009333476374237,0.005353442915517254,user_01,1774700605,2125
0.004964249178890186,0.004237949836540654,2.464345376501388e-05,0.01202448532769115,0.508,1.4676926056469939,0.004237593098566228,user_01,1774700605,2250
0.004008327509145613,0.0033572826127129217,1.606552410867052e-05,0.009460474171596603,0.492,1.156737049738568,0.003358029642213538,user_01,1774700605,2375
0.003407251177740585,0.002789878111884735,1.1609296262291916e-05,0.009460474171596603,0.488,0.9685468077537505,0.0027900706001479244,user_01,1774700605,2500
0.0028399202033375596,0.002303095824120584,8.065019008549183e-06,0.007972438554469528,0.464,0.7849500267934082,0.002303095824120584,user_01,1774700605,2625
0.0023268473573594462,0.001873110353505384,5.4131928632311936e-06,0.0066270839756977255,0.448,0.6012410804638583,0.0018723416933318351,user_01,1774700605,2750
0.0996207092325364,0.043061815175668774,0.009924278571734819,0.8233400885025078,0.096,3.2288123627795184,0.043058436120476704,user_01,1774700606,0
0.00781742387163476,0.0065520276611230185,6.101895834378293e-05,0.01858959862867156,0.156,0.7880089603959934,0.006545053092984451,user_01,1774700606,125
0.00502417899954555,0.004049552872625766,2.5237590769952573e-05,0.01179644680708808,0.316,0.8339865533318438,0.004048592832764084,user_01,1774700606,250
0.004574685040235481,0.003636173890699566,2.092584481165458e-05,0.013162123579025346,0.456,1.1688672508040119,0.003635825325117814,user_01,1774700606,375
0.0056504071218203234,0.004640432012696969,3.192199376025535e-05,0.014281915310886106,0.492,1.5953296585469618,0.004640848846244049,user_01,1774700606,500
0.007946812321477842,0.006553920410120727,6.313540809875773e-05,0.02354501184364089,0.504,2.2880825622576184,0.0065559705323982465,user_01,1774700606,625
0.010166862707893062,0.008564910876254179,0.00010335681751013593,0.02507127348297173,0.516,3.0351844583225756,0.008558359346640442,user_01,1774700606,750
0.012198809612570343,0.010198663564020514,0.0001488107656644267,0.029645311021722125,0.512,3.6538654981868834,0.010197780690314082,user_01,1774700606,875
0.013371893463441604,0.011214890929926575,0.00017880741529474703,0.03601722613537556,0.516,4.053920787990996,0.011215328199427426,user_01,1774700606,1000
0.013623559746961547,0.011513093789483729,0.0001855899294466414,0.03601722613537556,0.512,4.119448168071891,0.011519286989248166,user_01,1774700606,1125
0.013489236267847737,0.01142051129457674,0.00018195799113605157,0.034042929781309184,0.516,4.0812293056393365,0.011418960060865317,user_01,1774700606,1250
0.012959713927988998,0.011053750374219247,0.0001679421330022703,0.030805384272228592,0.512,3.8904816949857346,0.011047602580811944,user_01,1774700606,1375
0.012026487096790061,0.010260020178875208,0.00014463209399740823,0.030805384272228592,0.516,3.6403695950154686,0.010266313776517723,user_01,1774700606,1500
0.010939975144341644,0.009287400984865588,0.00011967994059108344,0.026615726689721893,0.504,3.2942285478059627,0.009291866366536734,user_01,1774700606,1625
0.01002656157837819,0.00846064821593556,0.00010053187323129579,0.023175342528680264,0.508,2.9947430213132975,0.00846096785001126,user_01,1774700606,1750
0.008932841348585706,0.007514353624980608,7.978633821320654e-05,0.020506776095535965,0.508,2.6410278725811116,0.007509720606449046,user_01,1774700606,1875
0.00771091742899798,0.006401715195919039,5.945591274603925e-05,0.01835490706991589,0.508,2.296710239797847,0.006403648007667994,user_01,1774700606,2000
0.006511724719727394,0.005403054390553685,4.240217793644606e-05,0.016703982113377935,0.512,1.9269307972569178,0.005402742128484159,user_01,1774700606,2125
0.00549087622377996,0.004483727311719834,3.0149537218542426e-05,0.014682809175376645,0.516,1.5668809920244633,0.004484053293507477,user_01,1774700606,2250
0.0043443342802581345,0.0035133882138182154,1.887301783216655e-05,0.011138392291623472,0.516,1.2280865730868955,0.003512552881395338,user_01,1774700606,2375
0.0035597778218819766,0.002879146601142702,1.2669807731425916e-05,0.010605697301186275,0.508,0.9958016940958817,0.0028813585244113994,user_01,1774700606,2500
0.0029442120659013095,0.0023645478160497385,8.668356381459287e-06,0.007993794173448358,0.508,0.7943629676692209,0.0023644201244572473,user_01,1774700606,2625
0.002636638664629788,0.0020955491729753566,6.95171730393263e-06,0.007708513060268727,0.504,0.7066617205556504,0.002096304257509817,user_01,1774700606,2750
0.099740876576343,0.043249704539681494,0.009948238755527996,0.8217329785034245,0.088,3.1854211257068963,0.0432497045396815,user_01,1774700607,0
0.007639396351020464,0.006331536089106735,5.823713146445472e-05,0.01894773029570834,0.14,0.6926853260558474,0.006322601408779384,user_01,1774700607,125
0.004715310124631131,0.003935049351159238,2.2229274130261683e-05,0.011800106144115708,0.268,0.7642001634448023,0.003934975190511451,user_01,1774700607,250
0.0048948167555095574,0.004006869639801907,2.3951591046995033e-05,0.014390749018307733,0.42,1.2433484999727975,0.00400935612757774,user_01,1774700607,375
0.006223275139109682,0.005232654052659476,3.87291534333699e-05,0.01809972509451236,0.472,1.797089471106542,0.005232657746689413,user_01,1774700607,500
0.008521912611129794,0.007233515620975959,7.262048075667478e-05,0.023598507604110322,0.476,2.464677647518762,0.007233114518889541,user_01,1774700607,625
0.010877096305671735,0.009357298538187538,0.00011830381317530222,0.02651689362399817,0.472,3.2089760817347397,0.009358638807829087,user_01,1774700607,750
0.013042453997030008,0.01122740293183784,0.00017010549825495142,0.02747653293697064,0.476,3.9123328134950714,0.011227319789668474,user_01,1774700607,875
0.014694456848305311,0.012698361101093467,0.0002159228286068124,0.03080549798636016,0.472,4.413055958595262,0.012696814073849455,user_01,1774700607,1000
0.015234242266659426,0.013149437807287306,0.00023208150994828255,0.03214409334464794,0.476,4.598016230475546,0.013150039001773483,user_01,1774700607,1125
0.015091552828483573,0.013134485199113408,0.00022774854916996512,0.03214409334464794,0.472,4.530360787541111,0.013135126078756169,user_01,1774700607,1250
0.014012023162494036,0.012206235424626883,0.00019633615696447516,0.029810909497351552,0.476,4.18186359008985,0.01220583187500252,user_01,1774700607,1375
0.012566567041470049,0.010854009053015094,0.00015791512080606002,0.029810909497351552,0.472,3.753881278252912,0.010851647222639711,user_01,1774700607,1500
0.010620762296130551,0.009120199924114473,0.00011279616027565117,0.02587772893674411,0.476,3.1527051372399266,0.009121265033341652,user_01,1774700607,1625
0.008547703688714691,0.007340002712964549,7.306304148229294e-05,0.019461833726652562,0.472,2.54010593395345,0.007340114960626101,user_01,1774700607,1750
0.006909432721327945,0.005724442060471669,4.773980220506649e-05,0.019210053633696003,0.476,2.035124454879927,0.005724270792169255,user_01,1774700607,1875
0.004979938442096668,0.004206527065453463,2.4798981750306757e-05,0.012410203233797518,0.476,1.4604389425123014,0.004206073066541623,user_01,1774700607,2000
0.003866091604079601,0.0032279185035521485,1.4946249551551038e-05,0.009261119559644478,0.492,1.089873166079459,0.00322824434605005,user_01,1774700607,2125
0.0027512394954660045,0.002172340048924902,7.569317728316424e-06,0.007874475075447961,0.444,0.7018092065322771,0.0021723725741444435,user_01,1774700607,2250
0.0019471935325333465,0.0015520603224910073,3.791557424250443e-06,0.007219176597490701,0.392,0.4752003460249412,0.0015520054422558766,user_01,1774700607,2375
0.0017263659896393805,0.001364343390371474,2.980336746183522e-06,0.005345434998994457,0.464,0.46346734858833205,0.0013642099077874703,user_01,1774700607,2500
0.0016887966029341091,0.0013473235690563416,2.85128391217657e-06,0.0045906629624234176,0.488,0.4659654363335649,0.001345677821020233,user_01,1774700607,2625
0.0018018121817711952,0.0014620254883029333,3.2463143452067226e-06,0.0045906629624234176,0.44,0.4619770762393526,0.0014618749640271961,user_01,1774700607,2750
0.09970485318927907,0.04321920396667757,0.009941052283522597,0.8218799909189987,0.096,3.293660603189657,0.04321624667789278,user_01,1774700608,0
0.007808082930294631,0.0064080608392945914,6.08766685656874e-05,0.023441438659150278,0.148,0.8518622987191213,0.006415128861870834,user_01,1774700608,125
0.004707853396534245,0.0039003878758910615,2.2157019328500624e-05,0.012557032670417953,0.236,0.7747855036996161,0.003905325776775221,user_01,1774700608,250
0.0042329838109033315,0.0033680096210828596,1.7909267034650245e-05,0.01440093772912679,0.336,0.9554620688497479,0.003367698106099141,user_01,1774700608,375
0.005802871747532181,0.004666177826736876,3.367311438344704e-05,0.01661187563144388,0.42,1.4871106539730823,0.004667101021331837,user_01,1774700608,500
0.008786304303013354,0.007220810002909588,7.719879455411009e-05,0.02281464339281427,0.452,2.417192598609025,0.007219221168429679,user_01,1774700608,625
0.010432199341823212,0.008753343306902264,0.00010881659564075406,0.026726928646953505,0.448,2.9852144507537464,0.008743719570359066,user_01,1774700608,750
0.0109241378229122,0.009253331003191676,0.00011933466605395713,0.026726928646953505,0.452,3.121672942487975,0.009256278562795395,user_01,1774700608,875
0.01113278423073377,0.009458896068442581,0.00012391954567553525,0.025496487683361067,0.448,3.1530130103821943,0.00946475009136553,user_01,1774700608,1000
0.010679632453044454,0.009078966976181772,0.0001140531523041293,0.024716117424341842,0.452,3.0453858473205173,0.009081359093789905,user_01,1774700608,1125
