timestamp_ms,raw_adc,user_id,gesture,phase,window_id,sample_index
1774725523382,157,user_04,fist_clench,clench,1774725522,76
1774725523383,194,user_04,fist_clench,clench,1774725522,77
1774725523384,211,user_04,fist_clench,clench,1774725522,78
1774725523385,249,user_04,fist_clench,clench,1774725522,79
1774725523386,218,user_04,fist_clench,clench,1774725522,80
1774725523387,158,user_04,fist_clench,clench,1774725522,81
1774725523388,65,user_04,fist_clench,clench,1774725522,82
1774725523389,24,user_04,fist_clench,clench,1774725522,83
1774725523390,0,user_04,fist_clench,clench,1774725522,84
1774725523391,8,user_04,fist_clench,clench,1774725522,85
1774725523392,0,user_04,fist_clench,clench,1774725522,86
1774725523393,359,user_04,fist_clench,clench,1774725522,87
1774725523394,625,user_04,fist_clench,clench,1774725522,88
1774725523395,571,user_04,fist_clench,clench,1774725522,89
1774725523396,373,user_04,fist_clench,clench,1774725522,90
1774725523397,34,user_04,fist_clench,clench,1774725522,91
1774725523398,0,user_04,fist_clench,clench,1774725522,92
1774725523399,168,user_04,fist_clench,clench,1774725522,93
1774725523400,284,user_04,fist_clench,clench,1774725522,94
1774725523401,344,user_04,fist_clench,clench,1774725522,95
1774725523402,468,user_04,fist_clench,clench,1774725522,96
1774725523403,244,user_04,fist_clench,clench,1774725522,97
1774725523404,0,user_04,fist_clench,clench,1774725522,98
1774725523406,163,user_04,fist_clench,clench,1774725522,99
1774725523407,0,user_04,fist_clench,clench,1774725522,100
1774725523407,0,user_04,fist_clench,clench,1774725522,101
1774725523409,101,user_04,fist_clench,clench,1774725522,102
1774725523410,274,user_04,fist_clench,clench,1774725522,103
1774725523411,330,user_04,fist_clench,clench,1774725522,104
1774725523412,324,user_04,fist_clench,clench,1774725522,105
1774725523413,212,user_04,fist_clench,clench,1774725522,106
1774725523414,282,user_04,fist_clench,clench,1774725522,107
1774725523415,366,user_04,fist_clench,clench,1774725522,108
1774725523416,276,user_04,fist_clench,clench,1774725522,109
1774725523417,156,user_04,fist_clench,clench,1774725522,110
1774725523418,0,user_04,fist_clench,clench,1774725522,111
1774725523419,65,user_04,fist_clench,clench,1774725522,112
1774725523420,109,user_04,fist_clench,clench,1774725522,113
1774725523421,98,user_04,fist_clench,clench,1774725522,114
1774725523422,147,user_04,fist_clench,clench,1774725522,115
1774725523423,123,user_04,fist_clench,clench,1774725522,116
1774725523424,121,user_04,fist_clench,clench,1774725522,117
1774725523425,174,user_04,fist_clench,clench,1774725522,118
1774725523426,77,user_04,fist_clench,clench,1774725522,119
1774725523427,43,user_04,fist_clench,clench,1774725522,120
1774725523428,0,user_04,fist_clench,clench,1774725522,121
1774725523429,0,user_04,fist_clench,clench,1774725522,122
1774725523430,43,user_04,fist_clench,clench,1774725522,123
1774725523431,170,user_04,fist_clench,clench,1774725522,124
1774725523432,234,user_04,fist_clench,clench,1774725522,125
1774725523433,227,user_04,fist_clench,clench,1774725522,126
1774725523434,206,user_04,fist_clench,clench,1774725522,127
1774725523435,258,user_04,fist_clench,clench,1774725522,128
1774725523436,229,user_04,fist_clench,clench,1774725522,129
1774725523437,0,user_04,fist_clench,clench,1774725522,130
1774725523438,85,user_04,fist_clench,clench,1774725522,131
1774725523439,549,user_04,fist_clench,clench,1774725522,132
1774725523440,804,user_04,fist_clench,clench,1774725522,133
1774725523441,1105,user_04,fist_clench,clench,1774725522,134
1774725523442,1209,user_04,fist_clench,clench,1774725522,135
1774725523443,1361,user_04,fist_clench,clench,1774725522,136
1774725523444,1535,user_04,fist_clench,clench,1774725522,137
1774725523445,1147,user_04,fist_clench,clench,1774725522,138
1774725523446,196,user_04,fist_clench,clench,1774725522,139
1774725523447,896,user_04,fist_clench,clench,1774725522,140
1774725523449,837,user_04,fist_clench,clench,1774725522,141
1774725523450,729,user_04,fist_clench,clench,1774725522,142
1774725523451,632,user_04,fist_clench,clench,1774725522,143
1774725523452,235,user_04,fist_clench,clench,1774725522,144
1774725523453,580,user_04,fist_clench,clench,1774725522,145
1774725523454,511,user_04,fist_clench,clench,1774725522,146
1774725523455,718,user_04,fist_clench,clench,1774725522,147
1774725523456,346,user_04,fist_clench,clench,1774725522,148
1774725523458,109,user_04,fist_clench,clench,1774725522,149
1774725523458,0,user_04,fist_clench,clench,1774725522,150
1774725523459,252,user_04,fist_clench,clench,1774725522,151
1774725523460,1309,user_04,fist_clench,clench,1774725522,152
1774725523461,2069,user_04,fist_clench,clench,1774725522,153
1774725523462,3091,user_04,fist_clench,clench,1774725522,154
1774725523463,2704,user_04,fist_clench,clench,1774725522,155
1774725523464,1996,user_04,fist_clench,clench,1774725522,156
1774725523465,1459,user_04,fist_clench,clench,1774725522,157
1774725523466,946,user_04,fist_clench,clench,1774725522,158
1774725523467,968,user_04,fist_clench,clench,1774725522,159
1774725523468,1141,user_04,fist_clench,clench,1774725522,160
1774725523469,117,user_04,fist_clench,clench,1774725522,161
1774725523470,434,user_04,fist_clench,clench,1774725522,162
1774725523471,495,user_04,fist_clench,clench,1774725522,163
1774725523472,847,user_04,fist_clench,clench,1774725522,164
1774725523473,1787,user_04,fist_clench,clench,1774725522,165
1774725523474,1070,user_04,fist_clench,clench,1774725522,166
1774725523475,839,user_04,fist_clench,clench,1774725522,167
1774725523476,2690,user_04,fist_clench,clench,1774725522,168
1774725523477,1639,user_04,fist_clench,clench,1774725522,169
1774725523478,1175,user_04,fist_clench,clench,1774725522,170
1774725523479,4017,user_04,fist_clench,clench,1774725522,171
1774725523480,2368,user_04,fist_clench,clench,1774725522,172
1774725523481,40,user_04,fist_clench,clench,1774725522,173
1774725523482,824,user_04,fist_clench,clench,1774725522,174
1774725523483,276,user_04,fist_clench,clench,1774725522,175
1774725523484,471,user_04,fist_clench,clench,1774725522,176
1774725523485,924,user_04,fist_clench,clench,1774725522,177
1774725523486,1039,user_04,fist_clench,clench,1774725522,178
1774725523488,1709,user_04,fist_clench,clench,1774725522,179
1774725523489,1545,user_04,fist_clench,clench,1774725522,180
1774725523490,190,user_04,fist_clench,clench,1774725522,181
1774725523491,1485,user_04,fist_clench,clench,1774725522,182
1774725523492,1813,user_04,fist_clench,clench,1774725522,183
1774725523493,881,user_04,fist_clench,clench,1774725522,184
1774725523494,1237,user_04,fist_clench,clench,1774725522,185
1774725523495,1525,user_04,fist_clench,clench,1774725522,186
1774725523496,4095,user_04,fist_clench,clench,1774725522,187
1774725523497,4095,user_04,fist_clench,clench,1774725522,188
1774725523498,4095,user_04,fist_clench,clench,1774725522,189
1774725523499,764,user_04,fist_clench,clench,1774725522,190
1774725523500,1916,user_04,fist_clench,clench,1774725522,191
1774725523501,4095,user_04,fist_clench,clench,1774725522,192
1774725523502,4095,user_04,fist_clench,clench,1774725522,193
1774725523503,4095,user_04,fist_clench,clench,1774725522,194
1774725523504,2572,user_04,fist_clench,clench,1774725522,195
1774725523505,962,user_04,fist_clench,clench,1774725522,196
1774725523506,1859,user_04,fist_clench,clench,1774725522,197
1774725523507,854,user_04,fist_clench,clench,1774725522,198
1774725523509,158,user_04,fist_clench,clench,1774725522,199
1774725523509,0,user_04,fist_clench,clench,1774725522,200
1774725523510,433,user_04,fist_clench,clench,1774725522,201
1774725523511,282,user_04,fist_clench,clench,1774725522,202
1774725523512,2345,user_04,fist_clench,clench,1774725522,203
1774725523513,4095,user_04,fist_clench,clench,1774725522,204
1774725523514,4095,user_04,fist_clench,clench,1774725522,205
1774725523515,3780,user_04,fist_clench,clench,1774725522,206
1774725523516,366,user_04,fist_clench,clench,1774725522,207
1774725523517,1604,user_04,fist_clench,clench,1774725522,208
1774725523518,2641,user_04,fist_clench,clench,1774725522,209
1774725523519,2157,user_04,fist_clench,clench,1774725522,210
1774725523520,3838,user_04,fist_clench,clench,1774725522,211
1774725523521,3827,user_04,fist_clench,clench,1774725522,212
1774725523522,2187,user_04,fist_clench,clench,1774725522,213
1774725523523,1841,user_04,fist_clench,clench,1774725522,214
1774725523524,2270,user_04,fist_clench,clench,1774725522,215
1774725523525,195,user_04,fist_clench,clench,1774725522,216
1774725523527,808,user_04,fist_clench,clench,1774725522,217
1774725523528,3938,user_04,fist_clench,clench,1774725522,218
1774725523529,4080,user_04,fist_clench,clench,1774725522,219
1774725523530,1993,user_04,fist_clench,clench,1774725522,220
1774725523531,761,user_04,fist_clench,clench,1774725522,221
1774725523532,1665,user_04,fist_clench,clench,1774725522,222
1774725523532,0,user_04,fist_clench,clench,1774725522,223
1774725523534,37,user_04,fist_clench,clench,1774725522,224
1774725523535,415,user_04,fist_clench,clench,1774725522,225
1774725523536,698,user_04,fist_clench,clench,1774725522,226
1774725523537,978,user_04,fist_clench,clench,1774725522,227
1774725523538,1691,user_04,fist_clench,clench,1774725522,228
1774725523539,510,user_04,fist_clench,clench,1774725522,229
1774725523540,1470,user_04,fist_clench,clench,1774725522,230
1774725523541,1420,user_04,fist_clench,clench,1774725522,231
1774725523542,46,user_04,fist_clench,clench,1774725522,232
1774725523543,636,user_04,fist_clench,clench,1774725522,233
1774725523544,805,user_04,fist_clench,clench,1774725522,234
1774725523545,1421,user_04,fist_clench,clench,1774725522,235
1774725523546,2280,user_04,fist_clench,clench,1774725522,236
1774725523547,1007,user_04,fist_clench,clench,1774725522,237
1774725523548,524,user_04,fist_clench,clench,1774725522,238
1774725523549,332,user_04,fist_clench,clench,1774725522,239
1774725523550,578,user_04,fist_clench,clench,1774725522,240
1774725523551,72,user_04,fist_clench,clench,1774725522,241
1774725523552,70,user_04,fist_clench,clench,1774725522,242
1774725523553,1924,user_04,fist_clench,clench,1774725522,243
1774725523554,2794,user_04,fist_clench,clench,1774725522,244
1774725523555,1489,user_04,fist_clench,clench,1774725522,245
1774725523556,427,user_04,fist_clench,clench,1774725522,246
1774725523557,1250,user_04,fist_clench,clench,1774725522,247
1774725523558,1194,user_04,fist_clench,clench,1774725522,248
1774725523559,3401,user_04,fist_clench,clench,1774725522,249
1774725523561,3253,user_04,fist_clench,clench,1774725522,250
1774725523561,1428,user_04,fist_clench,clench,1774725522,251
1774725523563,240,user_04,fist_clench,clench,1774725522,252
1774725523563,544,user_04,fist_clench,clench,1774725522,253
1774725523564,334,user_04,fist_clench,clench,1774725522,254
1774725523565,760,user_04,fist_clench,clench,1774725522,255
1774725523567,920,user_04,fist_clench,clench,1774725522,256
1774725523568,1154,user_04,fist_clench,clench,1774725522,257
1774725523569,1840,user_04,fist_clench,clench,1774725522,258
1774725523570,480,user_04,fist_clench,clench,1774725522,259
1774725523570,275,user_04,fist_clench,clench,1774725522,260
1774725523572,355,user_04,fist_clench,clench,1774725522,261
1774725523573,857,user_04,fist_clench,clench,1774725522,262
1774725523574,41,user_04,fist_clench,clench,1774725522,263
1774725523575,1457,user_04,fist_clench,clench,1774725522,264
1774725523576,1970,user_04,fist_clench,clench,1774725522,265
1774725523577,930,user_04,fist_clench,clench,1774725522,266
1774725523578,619,user_04,fist_clench,clench,1774725522,267
1774725523579,39,user_04,fist_clench,clench,1774725522,268
1774725523580,1545,user_04,fist_clench,clench,1774725522,269
1774725523581,954,user_04,fist_clench,clench,1774725522,270
1774725523582,118,user_04,fist_clench,clench,1774725522,271
1774725523583,670,user_04,fist_clench,clench,1774725522,272
1774725523584,281,user_04,fist_clench,clench,1774725522,273
1774725523585,511,user_04,fist_clench,clench,1774725522,274
1774725523586,91,user_04,fist_clench,clench,1774725522,275
1774725523587,362,user_04,fist_clench,clench,1774725522,276
1774725523588,361,user_04,fist_clench,clench,1774725522,277
1774725523589,10,user_04,fist_clench,clench,1774725522,278
1774725523590,363,user_04,fist_clench,clench,1774725522,279
1774725523591,565,user_04,fist_clench,clench,1774725522,280
1774725523592,0,user_04,fist_clench,clench,1774725522,281
1774725523593,0,user_04,fist_clench,clench,1774725522,282
1774725523594,310,user_04,fist_clench,clench,1774725522,283
1774725523595,1057,user_04,fist_clench,clench,1774725522,284
1774725523596,328,user_04,fist_clench,clench,1774725522,285
1774725523597,1305,user_04,fist_clench,clench,1774725522,286
1774725523598,886,user_04,fist_clench,clench,1774725522,287
1774725523599,441,user_04,fist_clench,clench,1774725522,288
1774725523600,227,user_04,fist_clench,clench,1774725522,289
1774725523601,669,user_04,fist_clench,clench,1774725522,290
1774725523602,2721,user_04,fist_clench,clench,1774725522,291
1774725523603,2020,user_04,fist_clench,clench,1774725522,292
1774725523604,793,user_04,fist_clench,clench,1774725522,293
1774725523606,163,user_04,fist_clench,clench,1774725522,294
1774725523607,285,user_04,fist_clench,clench,1774725522,295
1774725523608,209,user_04,fist_clench,clench,1774725522,296
1774725523609,1669,user_04,fist_clench,clench,1774725522,297
1774725523610,2578,user_04,fist_clench,clench,1774725522,298
1774725523613,3125,user_04,fist_clench,clench,1774725522,299
1774725523613,861,user_04,fist_clench,clench,1774725522,300
1774725523615,115,user_04,fist_clench,clench,1774725522,301
1774725523615,16,user_04,fist_clench,clench,1774725522,302
1774725523615,325,user_04,fist_clench,clench,1774725522,303
1774725523616,1148,user_04,fist_clench,clench,1774725522,304
1774725523617,2480,user_04,fist_clench,clench,1774725522,305
1774725523618,3646,user_04,fist_clench,clench,1774725522,306
1774725523619,2257,user_04,fist_clench,clench,1774725522,307
1774725523620,511,user_04,fist_clench,clench,1774725522,308
1774725523621,1039,user_04,fist_clench,clench,1774725522,309
1774725523622,581,user_04,fist_clench,clench,1774725522,310
1774725523623,1737,user_04,fist_clench,clench,1774725522,311
1774725523624,988,user_04,fist_clench,clench,1774725522,312
1774725523625,546,user_04,fist_clench,clench,1774725522,313
1774725523626,2347,user_04,fist_clench,clench,1774725522,314
1774725523627,2364,user_04,fist_clench,clench,1774725522,315
1774725523628,452,user_04,fist_clench,clench,1774725522,316
1774725523629,421,user_04,fist_clench,clench,1774725522,317
1774725523630,1941,user_04,fist_clench,clench,1774725522,318
1774725523631,667,user_04,fist_clench,clench,1774725522,319
1774725523632,651,user_04,fist_clench,clench,1774725522,320
1774725523633,225,user_04,fist_clench,clench,1774725522,321
1774725523634,529,user_04,fist_clench,clench,1774725522,322
1774725523635,595,user_04,fist_clench,clench,1774725522,323
1774725523636,134,user_04,fist_clench,clench,1774725522,324
1774725523637,317,user_04,fist_clench,clench,1774725522,325
1774725523638,628,user_04,fist_clench,clench,1774725522,326
1774725523639,582,user_04,fist_clench,clench,1774725522,327
1774725523640,406,user_04,fist_clench,clench,1774725522,328
1774725523641,34,user_04,fist_clench,clench,1774725522,329
1774725523642,693,user_04,fist_clench,clench,1774725522,330
1774725523643,851,user_04,fist_clench,clench,1774725522,331
1774725523644,844,user_04,fist_clench,clench,1774725522,332
1774725523645,866,user_04,fist_clench,clench,1774725522,333
1774725523647,977,user_04,fist_clench,clench,1774725522,334
1774725523648,1458,user_04,fist_clench,clench,1774725522,335
1774725523649,3566,user_04,fist_clench,clench,1774725522,336
1774725523650,3344,user_04,fist_clench,clench,1774725522,337
1774725523651,501,user_04,fist_clench,clench,1774725522,338
1774725523652,4088,user_04,fist_clench,clench,1774725522,339
1774725523653,2149,user_04,fist_clench,clench,1774725522,340
1774725523654,1709,user_04,fist_clench,clench,1774725522,341
1774725523655,1586,user_04,fist_clench,clench,1774725522,342
1774725523656,412,user_04,fist_clench,clench,1774725522,343
1774725523657,194,user_04,fist_clench,clench,1774725522,344
1774725523658,201,user_04,fist_clench,clench,1774725522,345
1774725523659,360,user_04,fist_clench,clench,1774725522,346
1774725523660,902,user_04,fist_clench,clench,1774725522,347
1774725523661,427,user_04,fist_clench,clench,1774725522,348
1774725523662,500,user_04,fist_clench,clench,1774725522,349
1774725523664,249,user_04,fist_clench,clench,1774725522,350
1774725523664,217,user_04,fist_clench,clench,1774725522,351
1774725523665,811,user_04,fist_clench,clench,1774725522,352
1774725523666,676,user_04,fist_clench,clench,1774725522,353
1774725523667,923,user_04,fist_clench,clench,1774725522,354
1774725523668,552,user_04,fist_clench,clench,1774725522,355
1774725523669,715,user_04,fist_clench,clench,1774725522,356
1774725523670,2362,user_04,fist_clench,clench,1774725522,357
1774725523671,1366,user_04,fist_clench,clench,1774725522,358
1774725523672,388,user_04,fist_clench,clench,1774725522,359
1774725523673,281,user_04,fist_clench,clench,1774725522,360
1774725523674,828,user_04,fist_clench,clench,1774725522,361
1774725523675,1328,user_04,fist_clench,clench,1774725522,362
1774725523676,1401,user_04,fist_clench,clench,1774725522,363
1774725523677,446,user_04,fist_clench,clench,1774725522,364
1774725523678,262,user_04,fist_clench,clench,1774725522,365
1774725523679,953,user_04,fist_clench,clench,1774725522,366
1774725523680,1149,user_04,fist_clench,clench,1774725522,367
1774725523681,1779,user_04,fist_clench,clench,1774725522,368
1774725523682,378,user_04,fist_clench,clench,1774725522,369
1774725523683,1133,user_04,fist_clench,clench,1774725522,370
1774725523685,1693,user_04,fist_clench,clench,1774725522,371
1774725523685,1396,user_04,fist_clench,clench,1774725522,372
1774725523687,1729,user_04,fist_clench,clench,1774725522,373
1774725523688,1254,user_04,fist_clench,clench,1774725522,374
1774725523689,556,user_04,fist_clench,clench,1774725522,375
1774725523690,1198,user_04,fist_clench,clench,1774725522,376
1774725523691,950,user_04,fist_clench,clench,1774725522,377
1774725523692,316,user_04,fist_clench,clench,1774725522,378
1774725523693,1828,user_04,fist_clench,clench,1774725522,379
1774725523694,312,user_04,fist_clench,clench,1774725522,380
1774725523695,2388,user_04,fist_clench,clench,1774725522,381
1774725523696,2622,user_04,fist_clench,clench,1774725522,382
1774725523697,1458,user_04,fist_clench,clench,1774725522,383
1774725523698,859,user_04,fist_clench,clench,1774725522,384
1774725523699,3237,user_04,fist_clench,clench,1774725522,385
1774725523700,2614,user_04,fist_clench,clench,1774725522,386
1774725523701,2244,user_04,fist_clench,clench,1774725522,387
1774725523702,1531,user_04,fist_clench,clench,1774725522,388
1774725523703,1612,user_04,fist_clench,clench,1774725522,389
1774725523704,856,user_04,fist_clench,clench,1774725522,390
1774725523705,198,user_04,fist_clench,clench,1774725522,391
1774725523706,0,user_04,fist_clench,clench,1774725522,392
1774725523707,686,user_04,fist_clench,clench,1774725522,393
1774725523708,667,user_04,fist_clench,clench,1774725522,394
1774725523709,50,user_04,fist_clench,clench,1774725522,395
1774725523710,420,user_04,fist_clench,clench,1774725522,396
1774725523711,172,user_04,fist_clench,clench,1774725522,397
1774725523712,434,user_04,fist_clench,clench,1774725522,398
1774725523713,1725,user_04,fist_clench,clench,1774725522,399
1774725523715,1375,user_04,fist_clench,clench,1774725522,400
1774725523716,1482,user_04,fist_clench,clench,1774725522,401
1774725523716,1857,user_04,fist_clench,clench,1774725522,402
1774725523717,742,user_04,fist_clench,clench,1774725522,403
1774725523718,82,user_04,fist_clench,clench,1774725522,404
1774725523719,65,user_04,fist_clench,clench,1774725522,405
1774725523720,358,user_04,fist_clench,clench,1774725522,406
1774725523721,30,user_04,fist_clench,clench,1774725522,407
1774725523722,56,user_04,fist_clench,clench,1774725522,408
1774725523723,321,user_04,fist_clench,clench,1774725522,409
1774725523724,0,user_04,fist_clench,clench,1774725522,410
1774725523726,9,user_04,fist_clench,clench,1774725522,411
1774725523727,472,user_04,fist_clench,clench,1774725522,412
1774725523728,511,user_04,fist_clench,clench,1774725522,413
1774725523729,314,user_04,fist_clench,clench,1774725522,414
1774725523730,735,user_04,fist_clench,clench,1774725522,415
1774725523731,1174,user_04,fist_clench,clench,1774725522,416
1774725523732,974,user_04,fist_clench,clench,1774725522,417
1774725523733,27,user_04,fist_clench,clench,1774725522,418
1774725523734,781,user_04,fist_clench,clench,1774725522,419
1774725523735,91,user_04,fist_clench,clench,1774725522,420
1774725523736,722,user_04,fist_clench,clench,1774725522,421
1774725523737,861,user_04,fist_clench,clench,1774725522,422
1774725523738,221,user_04,fist_clench,clench,1774725522,423
1774725523739,1211,user_04,fist_clench,clench,1774725522,424
1774725523740,901,user_04,fist_clench,clench,1774725522,425
1774725523741,186,user_04,fist_clench,clench,1774725522,426
1774725523742,598,user_04,fist_clench,clench,1774725522,427
1774725523743,1164,user_04,fist_clench,clench,1774725522,428
1774725523744,1933,user_04,fist_clench,clench,1774725522,429
1774725523745,3121,user_04,fist_clench,clench,1774725522,430
1774725523746,4095,user_04,fist_clench,clench,1774725522,431
1774725523747,1535,user_04,fist_clench,clench,1774725522,432
1774725523748,384,user_04,fist_clench,clench,1774725522,433
1774725523749,1024,user_04,fist_clench,clench,1774725522,434
1774725523750,2067,user_04,fist_clench,clench,1774725522,435
1774725523751,126,user_04,fist_clench,clench,1774725522,436
1774725523752,1268,user_04,fist_clench,clench,1774725522,437
1774725523753,3008,user_04,fist_clench,clench,1774725522,438
1774725523754,875,user_04,fist_clench,clench,1774725522,439
1774725523755,1475,user_04,fist_clench,clench,1774725522,440
1774725523756,2253,user_04,fist_clench,clench,1774725522,441
1774725523757,2017,user_04,fist_clench,clench,1774725522,442
1774725523758,45,user_04,fist_clench,clench,1774725522,443
1774725523759,416,user_04,fist_clench,clench,1774725522,444
1774725523760,0,user_04,fist_clench,clench,1774725522,445
1774725523761,419,user_04,fist_clench,clench,1774725522,446
1774725523762,522,user_04,fist_clench,clench,1774725522,447
1774725523763,1213,user_04,fist_clench,clench,1774725522,448
1774725523765,1758,user_04,fist_clench,clench,1774725522,449
1774725523767,491,user_04,fist_clench,clench,1774725522,450
1774725523767,0,user_04,fist_clench,clench,1774725522,451
1774725523768,457,user_04,fist_clench,clench,1774725522,452
1774725523769,2152,user_04,fist_clench,clench,1774725522,453
1774725523770,2714,user_04,fist_clench,clench,1774725522,454
1774725523771,1798,user_04,fist_clench,clench,1774725522,455
1774725523772,892,user_04,fist_clench,clench,1774725522,456
1774725523773,1379,user_04,fist_clench,clench,1774725522,457
1774725523774,2217,user_04,fist_clench,clench,1774725522,458
1774725523775,2803,user_04,fist_clench,clench,1774725522,459
1774725523776,586,user_04,fist_clench,clench,1774725522,460
1774725523777,693,user_04,fist_clench,clench,1774725522,461
1774725523778,3,user_04,fist_clench,clench,1774725522,462
1774725523779,0,user_04,fist_clench,clench,1774725522,463
1774725523780,1195,user_04,fist_clench,clench,1774725522,464
1774725523781,60,user_04,fist_clench,clench,1774725522,465
1774725523782,889,user_04,fist_clench,clench,1774725522,466
1774725523783,86,user_04,fist_clench,clench,1774725522,467
1774725523784,454,user_04,fist_clench,clench,1774725522,468
1774725523785,1174,user_04,fist_clench,clench,1774725522,469
1774725523786,196,user_04,fist_clench,clench,1774725522,470
1774725523789,220,user_04,fist_clench,clench,1774725522,471
1774725523789,1427,user_04,fist_clench,clench,1774725522,472
1774725523789,1660,user_04,fist_clench,clench,1774725522,473
1774725523790,330,user_04,fist_clench,clench,1774725522,474
1774725523791,336,user_04,fist_clench,clench,1774725522,475
1774725523792,886,user_04,fist_clench,clench,1774725522,476
1774725523793,501,user_04,fist_clench,clench,1774725522,477
1774725523794,154,user_04,fist_clench,clench,1774725522,478
1774725523795,554,user_04,fist_clench,clench,1774725522,479
1774725523796,1381,user_04,fist_clench,clench,1774725522,480
1774725523798,172,user_04,fist_clench,clench,1774725522,481
1774725523798,750,user_04,fist_clench,clench,1774725522,482
1774725523799,192,user_04,fist_clench,clench,1774725522,483
1774725523800,1982,user_04,fist_clench,clench,1774725522,484
1774725523801,1179,user_04,fist_clench,clench,1774725522,485
1774725523802,751,user_04,fist_clench,clench,1774725522,486
1774725523803,934,user_04,fist_clench,clench,1774725522,487
1774725523805,1014,user_04,fist_clench,clench,1774725522,488
1774725523806,115,user_04,fist_clench,clench,1774725522,489
1774725523807,1035,user_04,fist_clench,clench,1774725522,490
1774725523808,96,user_04,fist_clench,clench,1774725522,491
